Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
02.12.2023 14:00,Sittard,Vitesse,3,1,2.14,1,47,53,15,8,11,4,3,2,1,2,15,16,5,4,0,1,8,22,3,8,16,14,0,1,1,3,432,472,342,381,21,10,93,105,59,48,24,13,,,,,2
02.12.2023 14:00,Waalwijk,Excelsior,2,2,1.84,1.01,51,49,17,13,8,6,2,4,7,3,5,5,2,2,0,1,20,22,5,6,4,4,0,0,0,0,496,472,404,381,14,16,133,80,52,38,14,12,,,,,0
02.12.2023 12:45,FC Volendam,Zwolle,0,5,0.87,1.86,40,60,9,20,3,10,5,6,1,4,8,6,6,5,4,5,23,22,5,3,5,4,0,0,2,0,319,470,231,391,17,12,89,90,45,37,18,12,,,,,-5
01.12.2023 14:00,Heerenveen,Almere City,3,0,2.96,0.73,53,47,15,13,8,2,6,7,1,4,12,7,7,8,1,0,25,39,2,5,6,12,0,0,1,2,430,373,325,266,24,27,105,133,35,58,26,18,,,,,3
26.11.2023 10:45,Sparta Rotterdam,Utrecht,1,2,2.1,1.03,60,40,19,7,6,2,9,2,4,3,9,7,5,4,1,0,18,13,0,5,9,6,0,0,0,3,578,384,496,295,9,17,146,68,78,32,11,38,,,,,-1
26.11.2023 08:30,AZ Alkmaar,FC Volendam,3,0,3.44,0.3,61,39,19,7,8,1,8,2,3,4,6,12,5,4,4,1,27,22,1,5,8,6,0,0,0,0,545,348,473,272,17,17,121,80,86,27,12,29,,,,,3
26.11.2023 08:30,Nijmegen,G.A. Eagles,1,1,0.88,1.08,57,43,15,13,5,4,4,3,6,6,13,12,4,10,2,1,20,19,3,4,9,11,0,0,0,3,537,377,464,302,19,13,96,106,50,43,22,21,,,,,0
26.11.2023 06:15,Almere City,Heracles,0,5,1.17,3.31,62,38,17,17,3,6,7,7,7,4,15,8,6,4,2,3,25,26,1,3,6,15,0,0,0,3,485,291,337,166,18,21,135,89,76,25,16,30,,,,,-5
25.11.2023 15:00,Ajax,Vitesse,5,0,2.88,0.48,64,36,19,9,12,4,3,4,4,1,3,3,7,4,2,2,27,24,4,7,5,9,0,0,1,2,615,338,546,263,18,21,78,51,60,32,15,19,,,,,5
25.11.2023 15:00,Zwolle,Waalwijk,1,2,0.74,1.56,53,47,17,13,6,4,7,3,4,6,7,12,5,8,1,0,14,23,2,5,12,7,0,0,1,2,435,371,333,261,16,14,106,118,51,65,38,26,,,,,-1
25.11.2023 12:45,Heerenveen,Sittard,3,0,2.88,0.5,56,44,16,10,5,4,5,6,6,0,8,9,3,7,3,0,23,15,4,2,6,8,0,0,1,2,518,384,421,279,15,21,116,115,42,44,27,13,,,,,3
25.11.2023 12:45,Twente,PSV,0,3,0.42,1.85,35,65,12,17,1,7,4,8,7,2,11,8,3,4,0,2,17,25,4,1,8,9,1,0,1,2,334,616,244,537,20,14,87,156,39,69,14,17,,,,,-3
25.11.2023 10:30,Excelsior,Feyenoord,2,4,1.48,5.07,38,62,13,20,3,9,8,4,2,7,10,10,2,5,1,3,20,21,5,1,9,5,0,0,1,1,347,567,262,489,14,14,82,125,30,60,10,13,,,,,-2
12.11.2023 14:00,Utrecht,Excelsior,2,2,0.39,1.61,59,41,14,12,6,6,5,3,3,3,11,7,13,2,2,1,30,18,4,4,6,11,0,0,1,1,463,339,382,251,13,20,141,70,69,25,,,,,,,0
12.11.2023 10:45,Feyenoord,AZ Alkmaar,1,0,0.54,0.23,54,46,10,7,5,1,3,3,2,3,15,12,2,0,0,1,22,20,1,4,8,13,0,0,2,1,563,469,488,388,18,22,114,78,40,27,,,,,,,1
12.11.2023 08:30,Almere City,Ajax,2,2,2.38,1.97,36,64,13,22,5,13,6,7,2,2,10,17,4,6,5,2,17,20,11,3,12,10,0,0,5,2,281,523,170,412,15,14,113,100,55,51,,,,,,,0
12.11.2023 08:30,FC Volendam,Sparta Rotterdam,1,4,1.29,1.73,61,39,17,16,1,7,10,6,6,3,10,6,3,5,1,0,23,24,3,0,4,10,0,0,0,1,544,349,470,257,15,17,138,84,81,37,,,,,,,-3
12.11.2023 06:15,PSV,Zwolle,4,0,1.74,0.22,66,34,21,3,6,2,12,1,3,0,9,10,12,0,2,0,22,15,2,2,7,8,0,0,0,2,575,307,497,222,11,18,157,60,94,26,,,,,,,4
11.11.2023 15:00,Vitesse,Heerenveen,1,3,0.58,1.86,40,60,9,19,5,7,2,7,2,5,2,6,4,7,0,5,18,26,4,4,10,3,1,0,2,1,359,518,254,429,22,16,102,117,40,47,,,,,,,-2
11.11.2023 14:00,Twente,Nijmegen,3,3,3.74,1.31,67,33,35,14,7,8,10,5,18,1,15,8,13,3,0,1,19,18,5,4,9,14,0,0,1,3,637,311,536,228,10,23,156,82,95,21,,,,,,,0
11.11.2023 12:45,Waalwijk,G.A. Eagles,0,1,1.71,0.93,65,35,19,9,5,2,11,2,3,5,7,10,7,0,2,2,18,13,1,5,8,5,0,0,1,0,597,331,500,226,15,15,134,78,75,29,,,,,,,-1
10.11.2023 14:00,Sittard,Heracles,4,1,1.22,1.01,41,59,15,7,8,3,2,3,5,1,13,12,9,7,1,2,22,17,2,4,10,10,0,0,0,4,312,448,234,367,19,18,82,89,41,45,,,,,,,3
05.11.2023 10:45,Ajax,Heerenveen,4,1,1.87,1.3,58,42,14,12,8,3,2,4,4,5,9,11,5,8,1,0,12,10,2,4,10,8,0,0,1,2,569,412,508,344,15,18,108,97,56,41,,,,,,,3
05.11.2023 10:45,Sparta Rotterdam,Almere City,1,2,1.69,1.53,62,38,24,11,6,4,9,3,9,4,15,2,10,3,1,2,31,22,2,5,2,13,0,0,0,0,499,319,377,200,10,17,120,108,60,53,,,,,,,-1
05.11.2023 08:30,Nijmegen,FC Volendam,3,3,1.83,1.53,39,61,13,15,7,7,2,6,4,2,10,8,8,4,2,3,18,20,4,4,6,11,1,0,4,2,315,502,231,429,19,18,86,112,41,84,,,,,,,0
05.11.2023 08:30,Zwolle,Sittard,2,0,1.75,0.89,57,43,15,8,6,2,5,3,4,3,11,12,2,2,1,2,19,18,2,4,9,11,0,0,3,1,517,391,425,299,15,14,140,97,55,46,,,,,,,2
05.11.2023 06:15,Utrecht,Twente,1,1,0.99,1.36,46,54,14,10,6,1,5,4,3,5,12,8,5,2,2,1,14,35,0,5,10,6,0,1,3,4,404,489,321,402,18,13,115,114,52,47,,,,,,,0
04.11.2023 15:00,G.A. Eagles,Vitesse,5,1,2.4,0.53,40,60,22,13,14,3,5,6,3,4,12,7,4,6,2,1,13,27,2,9,5,13,0,0,0,4,388,563,307,473,12,8,91,108,39,47,,,,,,,4
04.11.2023 12:45,Excelsior,AZ Alkmaar,1,1,1.09,0.44,49,51,15,11,5,4,6,4,4,3,8,14,3,7,1,1,19,19,3,4,11,9,0,0,2,3,431,448,348,350,15,15,105,116,51,52,,,,,,,0
