Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
09.12.2023 12:15,St. Truiden,Leuven,1,1,2.2,0.15,71,29,26,4,13,3,13,1,,,,,15,2,4,0,28,16,2,12,5,10,0,1,0,2,640,271,,,,,144,83,82,19,,,,,,,0
09.12.2023 10:00,Círculo Brujas,Antwerp,1,3,1.34,1.4,38,62,15,14,2,8,13,6,,,,,6,2,2,2,17,23,5,1,13,6,0,0,4,1,316,511,,,,,118,107,70,42,,,,,,,-2
08.12.2023 14:45,Kortrijk,Westerlo,1,2,0.65,1.4,49,51,16,8,6,3,10,5,,,,,5,1,3,5,33,20,1,5,8,13,0,0,1,3,485,507,,,,,135,84,67,23,,,,,,,-1
03.12.2023 13:15,Royale Union SG,Círculo Brujas,2,1,1.44,0.98,60,40,12,13,6,6,6,7,,,,,5,4,6,5,22,18,5,4,13,15,0,0,1,3,458,308,,,,,131,114,84,73,,,,,,,1
03.12.2023 12:30,Club Brujas,St. Lieja,2,0,0.95,0.44,53,47,13,7,5,2,8,5,,,,,4,3,0,2,18,18,2,3,13,10,0,0,2,2,572,513,,,,,98,93,62,37,,,,,,,2
03.12.2023 10:00,KV Mechelen,St. Truiden,0,2,0.27,1.69,52,48,6,13,5,5,1,8,,,,,1,5,1,2,20,17,3,5,10,8,0,0,1,2,542,490,,,,,110,84,55,43,,,,,,,-2
03.12.2023 07:30,Genk,Gent,2,2,1.72,1.78,45,55,13,17,6,6,7,11,,,,,1,9,1,3,25,19,4,4,15,12,0,0,2,2,352,432,,,,,99,106,71,95,,,,,,,0
02.12.2023 14:45,Antwerp,Leuven,1,0,1.73,0.95,64,36,18,10,5,4,13,6,,,,,7,6,3,4,26,14,4,4,6,9,0,0,0,3,548,295,,,,,118,85,87,40,,,,,,,1
02.12.2023 12:15,Eupen,Kortrijk,1,1,1.19,0.63,51,49,14,14,3,3,11,11,,,,,7,11,5,0,33,15,2,2,14,10,0,0,1,1,466,432,,,,,114,108,51,68,,,,,,,0
02.12.2023 10:00,RWDM,Charleroi,0,0,0.72,1.26,42,58,10,18,4,8,6,10,,,,,3,10,0,4,19,14,8,4,4,8,0,0,0,2,414,575,,,,,87,159,35,79,,,,,,,0
01.12.2023 14:45,Westerlo,Anderlecht,1,3,1.06,2.56,48,52,23,26,7,10,16,16,,,,,7,2,0,2,18,13,7,6,3,11,0,0,0,0,434,500,,,,,94,130,69,78,,,,,,,-2
26.11.2023 13:15,Kortrijk,KV Mechelen,0,3,0.65,1.24,64,36,15,10,3,5,12,5,,,,,4,3,0,3,23,14,2,3,12,12,0,0,2,2,574,327,,,,,149,86,65,39,,,,,,,-3
26.11.2023 12:30,Anderlecht,RWDM,2,1,4.56,0.45,74,26,25,7,8,2,17,5,,,,,10,1,0,3,23,12,1,6,6,12,0,1,1,4,693,252,,,,,152,47,117,12,,,,,,,1
26.11.2023 10:00,Leuven,Club Brujas,0,1,0.37,1.62,43,57,10,14,3,6,7,8,,,,,7,6,1,2,13,29,5,3,19,13,0,0,4,2,362,498,,,,,100,100,30,61,,,,,,,-1
26.11.2023 07:30,Gent,Royale Union SG,1,1,1.48,0.75,60,40,11,12,3,4,8,8,,,,,5,8,6,1,23,15,3,2,8,14,0,0,2,3,517,331,,,,,116,94,54,55,,,,,,,0
25.11.2023 14:45,St. Lieja,Genk,1,0,0.97,0.91,40,60,13,12,4,2,9,10,,,,,5,5,1,5,12,20,2,3,20,12,0,0,2,2,334,510,,,,,88,110,48,59,,,,,,,1
25.11.2023 12:15,Charleroi,Westerlo,3,2,1.72,1.04,48,52,14,11,4,4,10,7,,,,,5,4,4,0,15,19,2,1,15,11,0,0,3,2,438,492,,,,,127,119,58,59,,,,,,,1
25.11.2023 10:00,Círculo Brujas,Eupen,2,0,3.37,0.33,44,56,29,6,10,4,19,2,,,,,5,3,2,8,23,24,4,8,12,13,0,0,4,3,293,384,,,,,124,94,66,39,,,,,,,2
24.11.2023 14:45,St. Truiden,Antwerp,1,1,0.45,0.75,42,58,11,12,5,1,6,11,,,,,4,7,2,1,14,19,0,4,8,11,0,0,2,2,405,552,,,,,89,147,29,86,,,,,,,0
12.11.2023 13:15,Royale Union SG,Kortrijk,3,0,2.76,0.28,51,49,18,11,8,1,10,10,,,,,6,6,6,1,14,26,1,5,10,9,0,0,2,1,475,441,,,,,119,104,59,41,,,,,,,3
12.11.2023 12:30,Gent,Anderlecht,1,1,0.35,1.04,63,37,10,7,5,2,5,5,,,,,8,3,0,3,29,13,1,4,12,10,0,0,1,2,563,332,,,,,163,84,100,31,,,,,,,0
12.11.2023 10:00,Genk,Leuven,3,1,3.71,0.25,64,36,18,6,6,3,12,3,,,,,3,2,6,0,26,11,2,3,14,19,0,0,2,4,545,311,,,,,118,74,82,30,,,,,,,2
12.11.2023 07:30,Club Brujas,Círculo Brujas,0,0,1.44,1.24,65,35,14,20,7,3,7,17,,,,,10,3,2,3,29,15,3,7,11,12,0,0,2,5,496,274,,,,,124,139,71,39,,,,,,,0
11.11.2023 14:45,KV Mechelen,Charleroi,1,0,2.19,0.36,52,48,19,6,7,3,12,3,,,,,8,2,4,1,22,17,3,6,11,10,0,1,2,1,501,457,,,,,113,104,64,36,,,,,,,1
11.11.2023 12:15,Eupen,RWDM,1,3,1.23,2.02,50,50,11,20,4,10,7,10,,,,,8,5,0,0,15,17,7,3,12,14,0,0,1,4,485,491,,,,,97,113,45,51,,,,,,,-2
11.11.2023 10:00,Antwerp,St. Lieja,6,0,3.42,0.08,49,51,15,2,9,0,6,2,,,,,6,2,1,2,11,18,0,3,13,10,0,0,3,2,473,494,,,,,100,87,55,23,,,,,,,6
10.11.2023 14:45,Westerlo,St. Truiden,3,3,0.93,1.01,46,54,17,10,4,7,13,3,,,,,9,3,3,0,23,18,4,1,11,13,0,0,4,2,400,476,,,,,94,99,54,39,,,,,,,0
05.11.2023 13:15,Charleroi,Gent,1,3,0.72,2.6,48,52,11,17,3,9,8,8,,,,,0,6,4,1,25,28,6,2,5,4,0,0,3,0,443,490,,,,,132,109,48,49,,,,,,,-2
05.11.2023 12:30,Royale Union SG,Club Brujas,2,1,1.33,0.28,40,60,19,5,6,2,13,3,,,,,9,4,1,1,11,29,1,4,11,6,0,0,3,4,334,520,,,,,96,120,60,35,,,,,,,1
05.11.2023 10:00,St. Lieja,KV Mechelen,1,1,0.85,1.58,53,47,9,11,4,4,5,7,,,,,10,1,2,0,14,16,3,3,10,19,0,0,1,4,487,441,,,,,118,101,57,40,,,,,,,0
05.11.2023 07:30,Círculo Brujas,Anderlecht,0,3,0.78,1.03,46,54,16,7,2,5,14,2,,,,,7,1,2,5,22,22,2,2,14,13,0,0,2,3,373,441,,,,,163,88,60,38,,,,,,,-3
04.11.2023 14:45,Antwerp,Genk,3,2,,,48,52,14,17,5,8,9,9,,,,,5,5,2,4,12,20,6,2,13,12,0,0,3,4,402,426,,,,,94,100,29,47,,,,,,,1
04.11.2023 12:15,Leuven,Westerlo,0,2,0.38,1.07,55,45,10,10,2,6,8,4,,,,,7,7,0,2,28,15,4,2,11,13,0,0,3,7,440,357,,,,,99,111,44,48,,,,,,,-2
04.11.2023 10:00,RWDM,Kortrijk,1,1,0.65,0.29,61,39,9,5,5,2,4,3,,,,,4,2,4,2,23,11,1,4,14,7,0,0,3,1,550,340,,,,,127,54,47,24,,,,,,,0
