Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
09.12.2023 11:00,Stade Rennais,Mónaco,1,2,1.72,0.86,46,54,15,12,5,5,7,5,3,2,21,9,5,5,1,2,12,12,3,4,9,22,0,1,3,6,358,419,278,347,15,9,91,102,43,46,11,19,6,6,,,-1
08.12.2023 15:00,Montpellier,Lens,0,0,1.29,1.29,35,65,18,13,4,5,6,4,8,4,12,17,4,3,0,1,20,18,5,4,16,11,0,0,2,3,291,567,187,479,16,11,79,119,34,61,25,19,4,4,,,0
07.12.2023 14:30,Brest,Estrasburgo,1,1,,,61,39,13,9,3,5,7,2,3,2,17,11,6,0,0,1,26,14,4,2,11,18,0,0,1,0,550,370,458,292,14,16,116,88,93,54,12,26,11,2,,,0
06.12.2023 15:00,Marsella,Lyon,3,0,1.95,0.17,49,51,12,6,5,1,5,3,2,2,11,15,10,3,3,1,18,20,1,2,14,11,0,0,1,2,471,507,388,429,37,15,97,80,44,26,15,25,2,1,,,3
03.12.2023 14:45,Marsella,Stade Rennais,2,0,0.93,0.4,43,57,5,10,2,0,1,8,2,2,16,10,1,6,2,1,12,15,0,0,9,15,1,1,1,3,414,536,342,467,13,14,84,105,45,64,21,13,2,4,,,2
03.12.2023 11:05,Lille,Metz,2,0,3.15,1.87,65,35,16,7,6,4,8,3,2,0,13,7,6,1,2,3,17,20,4,4,8,11,0,0,0,0,667,354,588,285,15,16,128,76,50,23,8,15,5,2,,,2
03.12.2023 09:00,Brest,Clermont,3,0,1.32,0.7,58,42,12,10,7,1,3,4,2,5,14,14,4,2,2,1,18,19,1,4,11,17,0,0,1,2,578,423,485,329,14,23,135,110,48,33,16,22,3,3,,,3
03.12.2023 09:00,Mónaco,Montpellier,2,0,1.85,0.71,64,36,27,9,9,4,9,2,9,3,12,14,8,2,1,1,11,23,4,7,15,13,0,1,2,3,578,316,502,222,29,19,118,94,66,39,19,22,4,1,,,2
03.12.2023 09:00,Toulouse,Lorient,1,1,0.99,0.65,52,48,11,11,6,5,2,4,3,2,10,19,3,4,1,0,13,17,4,5,16,10,0,0,2,4,482,431,403,367,23,14,111,99,58,43,25,21,3,3,,,0
03.12.2023 07:00,Le Havre,PSG,0,2,1.65,1.36,61,39,22,9,7,5,8,3,7,1,10,11,9,2,0,1,16,8,3,7,11,9,0,1,2,1,624,415,566,339,17,15,153,57,102,17,9,28,8,1,,,-2
02.12.2023 15:00,Nantes,Niza,1,0,1.08,0.82,38,62,13,13,4,6,7,4,2,3,23,16,5,6,1,4,14,16,6,3,15,18,0,0,3,0,374,620,307,563,17,10,84,108,31,35,11,9,3,8,,,1
02.12.2023 11:00,Lens,Lyon,3,2,1.96,2.7,52,48,10,12,7,7,2,1,1,4,14,11,3,6,0,0,13,10,5,4,11,14,1,0,2,0,484,446,420,377,12,14,122,85,58,53,22,12,3,7,,,1
01.12.2023 15:00,Reims,Estrasburgo,2,1,1.73,2.1,51,49,13,10,4,3,5,5,4,2,8,8,4,5,2,1,20,25,2,2,7,7,0,0,1,1,505,473,398,388,22,16,117,97,44,56,22,11,3,3,,,1
29.11.2023 13:00,Montpellier,Clermont,1,1,2.44,0.37,62,38,32,5,10,1,10,3,12,1,15,25,8,0,1,0,26,10,0,9,23,14,1,2,6,6,563,364,452,252,16,18,91,63,91,21,9,38,13,2,,,0
26.11.2023 14:45,Lyon,Lille,0,2,2.28,1.58,48,52,11,15,5,8,4,3,2,4,4,12,3,5,3,1,7,7,6,5,17,5,0,0,2,2,542,589,460,513,14,15,124,93,32,29,12,14,5,1,,,-2
26.11.2023 11:05,Stade Rennais,Reims,3,1,0.96,0.22,38,62,10,15,5,5,2,5,3,5,24,11,1,8,1,4,23,25,4,2,10,18,0,0,2,2,316,528,235,447,16,14,76,122,28,60,20,10,4,9,,,2
26.11.2023 09:00,Lorient,Metz,2,3,0.91,1.01,68,32,11,14,5,5,4,6,2,3,16,10,5,6,1,0,18,13,2,3,10,17,0,0,2,1,565,250,513,189,14,21,134,67,60,29,13,21,4,11,,,-1
26.11.2023 09:00,Montpellier,Brest,1,3,1.61,1.24,53,47,16,17,5,5,6,9,5,3,18,14,9,1,1,2,30,18,2,4,11,18,0,0,2,2,418,398,315,288,19,22,125,122,62,43,15,38,7,4,,,-2
26.11.2023 09:00,Nantes,Le Havre,0,0,1.54,0.22,61,39,19,6,3,0,9,4,7,2,18,13,10,5,2,1,25,22,0,3,10,17,0,1,1,2,572,368,486,266,12,12,146,69,73,30,11,24,6,5,,,0
26.11.2023 07:00,Niza,Toulouse,1,0,0.86,1.22,53,47,8,19,3,3,3,8,2,8,17,7,4,2,0,1,14,27,3,2,9,19,0,0,0,4,537,465,484,390,15,17,92,100,30,57,26,15,4,7,,,1
25.11.2023 15:00,Estrasburgo,Marsella,1,1,1.17,1.73,40,60,15,16,7,3,6,8,2,5,13,9,7,11,0,3,9,12,2,6,14,16,0,0,1,2,330,511,261,449,21,15,82,105,42,63,27,21,3,8,,,0
25.11.2023 11:00,Clermont,Lens,0,3,0.34,0.55,48,52,13,16,4,10,6,3,3,3,12,15,2,4,0,0,11,6,7,4,16,17,1,1,2,3,514,551,445,482,8,16,122,96,46,31,16,15,5,2,,,-3
24.11.2023 15:00,PSG,Mónaco,5,2,2.4,1.36,54,46,16,14,11,7,2,3,3,4,21,8,2,10,1,5,18,11,5,6,9,19,0,0,0,1,548,456,463,375,18,27,122,129,57,59,20,21,2,5,,,3
12.11.2023 14:45,Lens,Marsella,1,0,1.6,1.25,47,53,14,8,3,2,7,4,4,2,15,17,4,5,0,1,23,25,2,2,19,15,0,0,2,2,388,447,322,365,12,22,118,71,74,48,,,,,,,1
12.11.2023 11:05,Stade Rennais,Lyon,0,1,0.8,1.54,42,58,8,12,2,5,4,6,2,1,19,4,6,9,0,3,11,13,4,2,5,18,1,0,3,1,394,542,317,484,22,14,91,117,34,80,,,,,,,-1
12.11.2023 09:00,Clermont,Lorient,1,0,1.25,0.21,56,44,16,10,6,3,8,6,2,1,9,15,5,4,1,1,7,18,3,5,15,10,0,0,3,2,534,418,464,361,33,17,117,88,44,52,,,,,,,1
12.11.2023 09:00,Lille,Toulouse,1,1,2.62,0.14,60,40,14,2,6,1,3,1,5,0,16,15,11,1,2,2,21,19,0,5,12,16,0,0,3,4,527,353,445,272,18,23,121,85,62,31,,,,,,,0
12.11.2023 09:00,Metz,Nantes,3,1,1.16,1.2,33,67,9,16,4,3,4,7,1,6,9,15,2,5,1,1,17,20,2,1,7,9,0,0,0,0,308,615,218,519,11,14,90,128,24,56,,,,,,,2
11.11.2023 15:00,Le Havre,Mónaco,0,0,1.63,0.62,37,63,9,10,5,4,1,4,3,2,18,11,2,4,2,2,27,19,4,5,10,18,0,0,2,3,320,553,227,472,16,22,90,140,42,42,,,,,,,0
11.11.2023 11:00,Reims,PSG,0,3,1.22,1.73,38,62,19,14,6,6,6,5,7,3,8,19,8,4,4,1,22,7,3,6,14,6,0,0,1,0,343,600,277,536,16,24,86,106,72,42,,,,,,,-3
