Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
09.12.2023 12:30,Villarreal,Real Sociedad,0,3,2.05,1.25,51,49,20,16,4,5,4,6,12,5,21,18,5,3,7,2,28,13,2,4,10,22,0,0,2,1,,,,,,,114,93,56,37,,,,,,,-3
09.12.2023 10:15,Real Betis,Real Madrid,1,1,1.13,0.94,37,63,14,12,6,2,4,6,4,4,9,14,8,6,0,1,11,20,1,5,14,7,0,0,2,1,,,,,,,66,103,36,50,,,,,,,0
09.12.2023 08:00,Alavés,Las Palmas,0,1,1.87,0.35,40,60,19,9,5,2,8,6,6,1,19,21,12,3,7,3,18,12,1,5,13,13,0,0,3,4,,,,,,,68,90,62,45,,,,,,,-1
08.12.2023 15:00,Getafe,Valencia,1,0,0.76,0.16,68,32,8,3,6,0,1,3,1,0,15,16,7,0,2,1,28,17,0,5,15,15,1,2,2,4,,,,,,,169,72,67,11,,,,,,,1
04.12.2023 15:00,Celta de Vigo,Cádiz,1,1,2.78,0.17,68,32,26,2,7,1,10,1,9,0,18,14,12,1,2,1,20,11,0,6,14,18,0,1,1,6,,,,,,,143,70,116,23,,,,,,,0
03.12.2023 15:00,Barcelona,Atlético de Madrid,1,0,2.17,0.6,59,41,13,8,2,4,7,2,4,2,16,16,7,2,1,4,13,15,4,1,17,12,0,0,5,4,,,,,,,114,64,60,27,,,,,,,1
03.12.2023 12:30,Sevilla,Villarreal,1,1,1.85,1.12,56,44,18,5,4,4,9,1,5,0,15,6,8,4,1,0,15,11,3,3,6,16,0,0,3,3,,,,,,,57,38,65,15,,,,,,,0
03.12.2023 10:15,Almería,Real Betis,0,0,1.84,0.49,62,38,20,6,8,2,9,3,3,1,9,17,4,6,4,1,21,26,2,8,12,8,0,1,0,3,,,,,,,117,71,65,24,,,,,,,0
03.12.2023 08:00,Mallorca,Alavés,0,0,0.78,0.27,63,37,7,7,3,4,2,0,2,3,15,17,5,4,1,0,24,16,4,3,16,15,0,0,4,2,,,,,,,146,77,62,39,,,,,,,0
02.12.2023 15:00,Osasuna,Real Sociedad,1,1,0.63,1.24,28,72,9,17,3,5,5,5,1,7,15,15,1,8,1,5,22,20,4,2,12,10,0,0,3,3,,,,,,,91,148,40,74,,,,,,,0
