Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
02.12.2023 10:30,Rio Ave,Estrela,1,1,1.11,0.17,62,38,13,8,3,0,6,5,4,3,17,14,7,0,0,3,26,23,0,2,15,13,0,0,4,1,,,,,,,135,62,50,23,,,,,,,0
01.12.2023 15:30,Chaves,Vizela,2,1,1.71,0.7,36,64,15,8,5,2,8,2,2,4,17,14,2,1,0,1,18,24,1,3,14,18,0,0,5,3,,,,,,,85,128,40,44,,,,,,,1
12.11.2023 15:30,Benfica,Sporting CP,2,1,1.55,0.78,53,47,11,8,4,3,6,3,1,2,14,11,6,4,2,2,23,22,2,2,10,12,0,1,2,6,,,,,,,103,91,76,58,,,,,,,1
12.11.2023 13:00,Arouca,SC Braga,0,1,0.73,1.28,44,56,12,17,7,5,2,8,3,4,16,19,3,8,5,2,31,25,4,7,14,14,0,0,2,4,,,,,,,73,115,30,62,,,,,,,-1
12.11.2023 10:30,Boavista,Farense,1,3,0.95,1.74,58,42,15,13,2,7,7,5,6,1,9,16,9,2,1,1,26,13,4,1,19,9,0,0,3,1,,,,,,,128,77,52,32,,,,,,,-2
12.11.2023 10:30,Gil Vicente,Rio Ave,1,1,0.45,2.5,60,40,8,16,2,5,3,6,3,5,22,13,4,7,3,4,18,17,4,1,10,18,0,0,1,1,,,,,,,113,90,33,40,,,,,,,0
11.11.2023 15:30,V. Guimaraes,Oporto,1,2,2.66,0.92,34,66,14,7,8,4,4,1,2,2,14,24,10,6,5,0,21,21,2,7,19,17,0,0,3,3,,,,,,,85,103,63,39,,,,,,,-1
11.11.2023 13:00,Estrela,Moreirense,0,1,0.42,0.95,57,43,8,12,3,2,2,6,3,4,17,25,2,5,3,0,21,30,1,3,22,17,0,1,3,6,,,,,,,97,77,41,33,,,,,,,-1
11.11.2023 13:00,Vizela,Famalicao,0,0,1.55,0.8,52,48,9,13,4,2,3,9,2,2,17,16,5,7,0,1,28,18,2,4,17,17,0,0,1,3,,,,,,,101,80,53,45,,,,,,,0
11.11.2023 10:30,Portimonense,Chaves,2,1,1.21,1.16,45,55,12,19,7,8,5,8,0,3,13,17,3,8,2,1,23,29,7,5,15,12,0,0,4,2,,,,,,,89,115,29,53,,,,,,,1
